sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,view_count,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,,
8/14/2017,"169,000.00",3,1.5,1470,18459,2,No,None,Good,6,1470,0,102,0,98023,47.33,-122.36,"1,750.00","16,074.00",,
3/15/2016,"639,900.00",3,2.5,2330,4160,2,No,None,Good,8,2330,0,26,0,98052,47.64,-122.11,"2,940.00","4,500.00",,
6/14/2017,"292,000.00",3,1.75,1730,11325,1,No,None,Excellent,7,1730,0,46,0,98031,47.39,-122.18,"2,030.00","17,859.00",,
9/14/2017,"563,500.00",4,2.5,2780,7838,2,No,Thrice,Fair,9,2780,0,14,0,98065,47.53,-121.86,"3,160.00","7,848.00",,
1/15/2016,"389,000.00",2,2,1200,7131,1,No,None,Fair,8,1200,0,12,0,98053,47.72,-122.02,"1,670.00","4,601.00",,
5/14/2017,"1,129,575.00",4,3.25,4430,21000,2,No,None,Fair,10,4430,0,66,2007,98039,47.64,-122.24,"3,930.00","20,000.00",,
8/14/2017,"661,000.00",3,2,1820,4418,2,No,None,Good,8,1820,0,24,0,98033,47.69,-122.19,"1,920.00","13,402.00",,
9/14/2017,"344,000.00",2,2,1300,4659,1,No,None,Fair,8,1300,0,13,0,98053,47.71,-122.03,"1,640.00","4,780.00",,
4/15/2016,"510,000.00",1,1,680,6600,1,No,None,Fair,5,480,200,102,0,98199,47.66,-122.39,"1,170.00","5,500.00",,
9/14/2017,"289,000.00",2,1,780,4132,1,No,None,Fair,7,780,0,76,0,98136,47.53,-122.39,"1,100.00","5,100.00",,
8/14/2017,"365,000.00",3,2.25,2430,7614,1.5,No,None,Fair,8,1900,530,39,0,98056,47.51,-122.19,"1,720.00","11,250.00",,
7/14/2017,"410,000.00",3,1.5,1750,32500,1,No,None,Good,7,1750,0,52,0,98027,47.53,-121.96,"1,820.00","102,801.00",,
7/14/2017,"535,610.00",3,1,1610,5100,1.5,No,None,Excellent,7,1010,600,117,0,98117,47.68,-122.39,"1,270.00","5,100.00",,
11/14/2017,"397,950.00",4,1.75,2120,7620,2,No,None,Fair,8,2120,0,47,2002,98166,47.46,-122.35,"1,820.00","7,620.00",,
8/14/2017,"284,000.00",3,1.75,1430,4850,1,No,None,Fair,7,930,500,40,0,98108,47.55,-122.30,"1,430.00","4,850.00",,
12/14/2017,"201,000.00",4,1.5,1360,8100,1.5,No,None,Fair,7,1360,0,56,0,98168,47.49,-122.31,"1,300.00","8,100.00",,
12/14/2017,"734,000.00",4,2.25,2530,5000,1.5,No,None,Good,7,1690,840,93,0,98117,47.68,-122.36,"1,530.00","5,000.00",,
1/15/2016,"357,500.00",5,3,3270,9146,2,No,None,Fair,7,3270,0,16,0,98092,47.33,-122.17,"3,200.00","6,300.00",,
10/14/2017,"550,120.00",5,2.5,2620,8050,1,No,None,Fair,8,1520,1100,43,0,98052,47.69,-122.12,"2,030.00","7,676.00",,
3/15/2016,"300,000.00",3,1.5,1810,8232,1,No,None,Fair,8,1810,0,30,0,98001,47.32,-122.27,"2,260.00","8,491.00",,
8/14/2017,"374,950.00",3,2.5,2120,9653,2,No,None,Fair,8,2120,0,26,0,98030,47.38,-122.21,"1,780.00","9,801.00",,
4/15/2016,"602,500.00",4,1.75,2190,41000,2,No,None,Fair,8,2190,0,38,0,98075,47.58,-122.03,"2,590.00","35,370.00",,
12/14/2017,"221,000.00",3,1,980,7606,1,No,None,Fair,7,980,0,64,0,98188,47.44,-122.29,980.00,"8,125.00",,
4/15/2016,"920,000.00",5,3,2230,4400,2,No,None,Fair,7,1730,500,105,0,98102,47.64,-122.33,"1,280.00","1,800.00",,
3/15/2016,"235,000.00",4,2,1540,9279,1,No,None,Fair,7,1540,0,63,0,98118,47.52,-122.27,"1,540.00","5,110.00",,
8/14/2017,"375,000.00",3,1,980,7296,1,No,None,Fair,7,980,0,51,0,98034,47.73,-122.23,"1,280.00","7,296.00",,
8/14/2017,"599,000.00",4,2.5,2120,3640,2,No,None,Fair,8,2120,0,13,0,98029,47.55,-122.00,"2,190.00","3,640.00",,
6/14/2017,"562,100.00",3,2.25,2090,12112,2,No,None,Fair,8,2090,0,35,0,98052,47.70,-122.13,"1,760.00","12,112.00",,
3/15/2016,"640,000.00",3,2.5,1620,1377,2,No,None,Fair,8,1100,520,9,0,98112,47.62,-122.30,"1,620.00","1,251.00",,
11/14/2017,"294,000.00",3,2,1650,11256,1,No,None,Good,7,1250,400,61,0,98168,47.47,-122.26,"1,860.00","11,256.00",,
12/14/2017,"714,000.00",4,2.5,3230,7766,2,No,None,Fair,9,3230,0,13,0,98052,47.71,-122.13,"3,740.00","8,344.00",,
5/14/2017,"970,000.00",4,3.25,2790,5420,1,No,Thrice,Fair,9,1130,1660,55,2013,98177,47.77,-122.39,"2,530.00","7,200.00",,
4/15/2016,"280,000.00",4,2.25,1600,7916,2,No,None,Fair,7,1600,0,27,0,98022,47.19,-121.98,"1,540.00","7,242.00",,
11/14/2017,"260,000.00",4,2.5,1790,4358,2,No,None,Fair,7,1790,0,25,0,98031,47.40,-122.20,"1,790.00","4,305.00",,
11/14/2017,"294,000.00",3,1.5,2060,15050,1.5,No,None,Good,7,2060,0,80,0,98023,47.33,-122.37,"1,900.00","15,674.00",,
7/14/2017,"255,500.00",4,1,1370,41194,1.5,No,Twice,Excellent,5,1370,0,118,0,98092,47.27,-122.14,"1,590.00","84,070.00",,
9/14/2017,"1,129,575.00",5,4.75,6200,13873,2,Yes,Four,Good,10,4440,1760,29,0,98008,47.61,-122.11,"2,940.00","13,525.00",,
5/14/2017,"450,000.00",3,2,1510,43560,1,No,None,Fair,7,1510,0,64,0,98077,47.72,-122.08,"2,060.00","67,756.00",,
5/14/2017,"368,000.00",3,1,1280,9898,1,No,None,Fair,7,1280,0,50,0,98072,47.77,-122.16,"1,290.00","9,625.00",,
11/14/2017,"830,000.00",4,2.25,2180,11056,1,No,None,Fair,8,1370,810,55,0,98004,47.60,-122.19,"2,090.00","8,747.00",,
7/14/2017,"282,500.00",2,1.75,1440,11210,1,No,None,Good,6,1130,310,83,0,98146,47.50,-122.35,"1,250.00","9,381.00",,
5/14/2017,"335,000.00",3,2.25,1580,16215,1,No,None,Good,7,1580,0,40,0,98024,47.56,-121.90,"1,450.00","16,215.00",,
7/14/2017,"558,000.00",2,2,1580,5750,1,No,None,Excellent,6,790,790,108,0,98116,47.57,-122.38,"1,580.00","5,750.00",,
2/15/2016,"270,000.00",4,1.5,1730,8505,1.5,No,None,Good,7,1730,0,57,0,98146,47.49,-122.35,"1,510.00","8,505.00",,
7/14/2017,"152,000.00",2,1,700,13500,1,No,None,Fair,4,700,0,98,0,98031,47.39,-122.21,"1,600.00","10,124.00",,
6/14/2017,"493,000.00",4,1.75,2030,18295,1.5,No,None,Good,7,2030,0,43,0,98034,47.73,-122.18,"1,970.00","7,307.00",,
8/14/2017,"740,000.00",4,2.5,2500,10330,2,No,None,Fair,10,2500,0,26,0,98006,47.56,-122.11,"2,710.00","8,375.00",,
3/15/2016,"789,800.00",3,2.5,2605,2216,2,No,Twice,Fair,9,2090,515,39,0,98033,47.65,-122.20,"2,605.00","2,300.00",,
5/15/2016,"275,000.00",2,1,910,4191,1,No,None,Fair,6,910,0,108,0,98117,47.69,-122.36,"1,480.00","6,050.00",,
5/14/2017,"1,129,575.00",6,2.5,3560,6480,2.5,No,None,Good,10,3560,0,104,0,98112,47.63,-122.30,"2,780.00","6,480.00",,
9/14/2017,"424,000.00",3,1.75,1140,3395,1,No,None,Excellent,7,620,520,93,0,98107,47.67,-122.39,"1,480.00","3,500.00",,
3/15/2016,"715,000.00",2,1,1000,3513,1,No,Four,Good,5,1000,0,104,0,98116,47.59,-122.39,"1,930.00","4,920.00",,
7/14/2017,"600,000.00",4,2.5,3010,7953,2,No,None,Fair,9,3010,0,18,0,98056,47.52,-122.19,"2,670.00","6,202.00",,
8/14/2017,"802,000.00",2,1.75,2110,8700,1,No,Four,Good,9,1760,350,58,0,98146,47.49,-122.37,"2,120.00","9,500.00",,
7/14/2017,"165,000.00",3,1,910,8700,1,No,None,Good,6,910,0,75,0,98188,47.45,-122.29,"1,090.00","8,700.00",,
6/14/2017,"750,000.00",4,3.25,2050,5000,2,No,None,Good,8,1370,680,31,0,98112,47.62,-122.30,"1,720.00","5,000.00",,
8/14/2017,"405,000.00",2,1,1090,10481,1,No,None,Okay,7,780,310,37,0,98074,47.63,-122.03,"1,160.00","10,533.00",,
12/14/2017,"521,900.00",3,2.5,2100,12338,2,No,None,Fair,9,2100,0,21,0,98072,47.74,-122.17,"2,320.00","6,257.00",,
7/14/2017,"275,000.00",3,1,1000,8018,1,No,None,Fair,7,1000,0,49,0,98034,47.73,-122.20,"1,270.00","8,000.00",,
10/14/2017,"600,000.00",5,3.25,4410,58157,2,No,None,Good,9,2330,2080,17,0,98058,47.44,-122.11,"2,460.00","42,565.00",,
5/14/2017,"442,500.00",3,1.75,1800,10200,1,No,None,Fair,8,1800,0,51,0,98058,47.45,-122.15,"2,140.00","10,128.00",,
9/14/2017,"229,950.00",2,1,920,7716,1,No,None,Fair,6,920,0,74,0,98178,47.50,-122.24,"1,410.00","7,128.00",,
1/15/2016,"274,950.00",3,2,1410,7265,1,No,None,Good,7,1410,0,35,0,98042,47.37,-122.08,"1,390.00","8,060.00",,
11/14/2017,"407,185.00",3,1.75,1860,48076,1.5,No,None,Good,8,1860,0,89,0,98070,47.51,-122.46,"1,410.00","23,066.00",,
7/14/2017,"468,000.00",4,2.5,2100,8400,1,No,None,Good,7,1240,860,42,0,98072,47.74,-122.17,"1,980.00","8,610.00",,
9/14/2017,"450,000.00",2,1,1030,4365,1,No,None,Fair,7,1030,0,76,0,98117,47.69,-122.39,"1,420.00","4,268.00",,
10/14/2017,"219,950.00",2,1,940,8997,1,No,None,Excellent,7,940,0,63,0,98022,47.20,-122.00,"1,110.00","9,126.00",,
1/15/2016,"275,000.00",2,2.5,1340,5995,2,No,None,Fair,7,1340,0,29,0,98028,47.74,-122.23,"1,540.00","6,616.00",,
4/15/2016,"229,950.00",2,1,850,6000,1,No,None,Fair,6,850,0,94,0,98178,47.50,-122.22,"1,100.00","6,000.00",,
11/14/2017,"675,000.00",3,1.75,2130,4400,1,No,None,Fair,7,1430,700,96,0,98102,47.64,-122.33,"1,710.00","3,300.00",,
3/15/2016,"412,950.00",4,2.5,2430,6796,2,No,None,Fair,8,2430,0,25,0,98058,47.45,-122.13,"2,450.00","8,400.00",,
4/15/2016,"670,000.00",5,2.25,2290,39000,2,No,None,Fair,8,2290,0,39,0,98052,47.70,-122.12,"2,750.00","39,900.00",,
9/14/2017,"420,000.00",3,1.75,1230,10005,1,No,None,Good,7,1230,0,55,0,98008,47.62,-122.11,"1,530.00","8,560.00",,
1/15/2016,"358,000.00",3,1.5,1150,27319,1,No,None,Good,6,1150,0,42,0,98070,47.39,-122.45,"1,700.00","30,691.00",,
4/15/2016,"680,000.00",3,2.5,2120,3600,2,No,None,Fair,9,2120,0,13,0,98052,47.66,-122.08,"2,540.00","4,592.00",,
11/14/2017,"380,000.00",2,1,980,3400,1,No,None,Fair,7,980,0,95,0,98105,47.67,-122.32,"1,200.00","3,420.00",,
12/14/2017,"515,000.00",3,2.5,2130,219978,2,No,None,Fair,8,2130,0,32,0,98077,47.78,-122.03,"3,340.00","217,800.00",,
8/14/2017,"325,000.00",2,1,1050,4800,1,No,None,Good,7,1050,0,49,0,98146,47.51,-122.39,"1,230.00","4,800.00",,
12/14/2017,"875,000.00",3,2.5,1820,6848,1,No,None,Good,7,1820,0,65,0,98004,47.63,-122.21,"2,080.00","11,700.00",,
4/15/2016,"426,000.00",3,2.5,2210,5750,2,No,None,Fair,7,1710,500,104,2000,98106,47.55,-122.37,"1,350.00","5,750.00",,
9/14/2017,"868,500.00",5,2.5,2490,9639,1,No,None,Good,8,1610,880,59,0,98040,47.55,-122.22,"2,290.00","9,958.00",,
6/14/2017,"657,500.00",4,2.75,4140,24190,2,No,None,Fair,10,4140,0,16,0,98092,47.31,-122.15,"3,950.00","24,190.00",,
9/14/2017,"366,000.00",2,1,1210,3090,1,No,None,Fair,6,860,350,92,0,98118,47.55,-122.28,"1,210.00","3,348.00",,
9/14/2017,"385,000.00",2,1,1010,4000,1,No,None,Fair,6,1010,0,107,0,98118,47.55,-122.27,"1,040.00","4,000.00",,
9/14/2017,"300,000.00",4,2,2050,8750,1,No,None,Fair,7,1300,750,51,0,98058,47.43,-122.17,"2,050.00","8,750.00",,
3/15/2016,"810,000.00",3,1.75,2060,3300,2,No,None,Good,9,1500,560,100,0,98102,47.65,-122.32,"1,830.00","3,712.00",,
4/15/2016,"460,000.00",4,1.75,1560,7200,1,No,None,Fair,6,860,700,75,0,98115,47.70,-122.28,"1,420.00","7,200.00",,
10/14/2017,"459,000.00",3,2.5,1780,4000,2,No,None,Good,8,1780,0,23,0,98029,47.57,-122.00,"1,730.00","4,000.00",,
3/15/2016,"260,000.00",3,1.75,1460,10000,1,No,None,Good,8,1460,0,51,0,98092,47.34,-122.20,"1,930.00","14,175.00",,
11/14/2017,"557,865.00",4,2.5,3030,6813,2,No,None,Fair,9,3030,0,31,0,98074,47.63,-122.03,"2,310.00","8,682.00",,
4/15/2016,"295,000.00",4,1,980,3000,1.5,No,None,Good,7,980,0,104,0,98144,47.59,-122.31,"1,525.00","3,000.00",,
9/14/2017,"375,000.00",4,2.25,1450,7245,1,No,None,Excellent,7,1450,0,68,1983,98133,47.76,-122.34,"1,660.00","7,800.00",,
6/14/2017,"1,129,575.00",3,2.25,3230,17833,2,No,None,Good,9,3230,0,45,0,98006,47.57,-122.19,"3,690.00","17,162.00",,
8/14/2017,"307,300.00",2,2,1520,1020,3,No,None,Fair,7,1520,0,19,0,98133,47.73,-122.34,"1,500.00","1,245.00",,
8/14/2017,"225,000.00",4,1,1410,7000,1.5,No,None,Fair,7,1410,0,55,0,98032,47.38,-122.29,"1,540.00","7,000.00",,
11/14/2017,"290,000.00",3,1.75,1390,13200,2,No,None,Fair,7,1390,0,39,0,98045,47.44,-121.77,"1,430.00","10,725.00",,
11/14/2017,"690,000.00",4,2,2230,5000,1.5,No,None,Good,7,1510,720,96,0,98144,47.58,-122.29,"2,140.00","5,000.00",,
7/14/2017,"825,000.00",4,2.25,2110,12653,2,No,None,Good,8,2110,0,46,0,98040,47.54,-122.23,"2,350.00","10,980.00",,
7/14/2017,"645,000.00",3,1.75,2270,11472,1,No,None,Good,7,1370,900,62,0,98177,47.71,-122.37,"2,270.00","8,340.00",,
2/15/2016,"590,000.00",4,2.25,2530,10611,1,No,None,Excellent,8,1320,1210,41,0,98006,47.57,-122.13,"2,530.00","10,125.00",,
7/14/2017,"667,000.00",5,2,1900,5470,1,No,None,Fair,7,1180,720,88,1965,98105,47.67,-122.30,"1,300.00","3,250.00",,
9/14/2017,"664,000.00",4,2.5,2390,8432,2,No,None,Fair,9,2390,0,20,0,98074,47.60,-122.02,"2,710.00","7,417.00",,
4/15/2016,"452,100.00",4,2.5,3160,6540,1,No,Thrice,Fair,8,1580,1580,59,0,98178,47.50,-122.24,"1,990.00","7,090.00",,
12/14/2017,"290,000.00",2,1,900,2728,2,No,None,Fair,7,900,0,20,0,98144,47.59,-122.30,900.00,"2,728.00",,
4/15/2016,"950,000.00",3,3,3610,17483,2,No,Twice,Good,8,3610,0,64,0,98146,47.49,-122.36,"2,230.00","12,600.00",,
1/15/2016,"662,500.00",3,2,2070,4200,1.5,No,None,Good,7,1670,400,112,0,98103,47.66,-122.33,"1,490.00","4,560.00",,
7/14/2017,"475,000.00",4,2.5,1850,5444,2,No,None,Excellent,7,1850,0,37,0,98034,47.72,-122.16,"1,540.00","5,000.00",,
9/14/2017,"450,000.00",3,1.5,1440,9711,1,No,None,Fair,7,1140,300,62,0,98028,47.74,-122.25,"1,590.00","9,711.00",,
7/14/2017,"538,250.00",3,2.25,2590,15229,2,No,Thrice,Fair,8,2590,0,34,0,98198,47.39,-122.33,"2,590.00","15,229.00",,
5/14/2017,"329,950.00",2,1,1140,5250,1.5,No,None,Good,6,1140,0,69,0,98133,47.73,-122.34,"1,450.00","5,250.00",,
1/15/2016,"1,100,000.00",4,3.5,2760,5040,2,No,Twice,Fair,9,2760,0,63,2005,98117,47.68,-122.40,"2,370.00","5,760.00",,
10/14/2017,"307,000.00",5,1.5,1310,4800,1.5,No,None,Fair,6,1110,200,89,0,98106,47.55,-122.37,960.00,"4,800.00",,
6/14/2017,"433,000.00",3,1.75,1870,7189,1,No,None,Fair,7,1270,600,59,0,98118,47.54,-122.27,"1,780.00","6,200.00",,
1/15/2016,"212,000.00",3,2.25,1900,18000,1,No,None,Good,7,1280,620,50,0,98023,47.33,-122.35,"1,920.00","15,000.00",,
9/14/2017,"750,000.00",5,2.75,2860,6000,2.5,No,None,Good,8,2380,480,116,0,98144,47.59,-122.32,"2,240.00","6,000.00",,
11/14/2017,"279,000.00",3,2,1640,5650,1,No,None,Fair,7,1640,0,15,0,98042,47.37,-122.13,"2,250.00","5,488.00",,
6/14/2017,"476,000.00",3,1,1140,5500,1.5,No,None,Good,6,1140,0,110,0,98199,47.66,-122.40,"1,690.00","4,400.00",,
3/15/2016,"368,000.00",5,1.75,2590,9394,1,No,None,Good,7,1390,1200,55,0,98198,47.39,-122.31,"2,580.00","9,049.00",,
10/14/2017,"228,950.00",4,3,2160,5200,1,No,None,Fair,7,1320,840,40,0,98042,47.36,-122.09,"1,460.00","5,144.00",,
6/14/2017,"568,450.00",5,3.5,3260,58806,2,No,None,Good,8,3260,0,49,0,98042,47.37,-122.16,"1,810.00","17,927.00",,
6/14/2017,"619,000.00",4,1.75,1660,3800,1.5,No,None,Fair,7,1660,0,92,0,98115,47.69,-122.31,"1,660.00","3,767.00",,
7/14/2017,"275,000.00",3,2.25,1640,6044,2,No,None,Fair,7,1640,0,22,0,98002,47.28,-122.21,"1,600.00","7,418.00",,
10/14/2017,"321,500.00",4,2.5,2620,5457,2,No,None,Fair,8,2620,0,15,0,98001,47.31,-122.27,"2,740.00","5,816.00",,
5/14/2017,"230,000.00",3,1.75,950,6000,1,No,None,Fair,6,790,160,79,0,98108,47.53,-122.32,"1,360.00","6,000.00",,
1/15/2016,"179,500.00",3,1,900,8100,1,No,None,Good,6,900,0,59,0,98002,47.29,-122.22,"1,000.00","7,830.00",,
8/14/2017,"460,000.00",3,2.25,1650,7313,1,No,None,Fair,7,1220,430,43,0,98011,47.74,-122.19,"1,690.00","7,252.00",,
2/15/2016,"286,000.00",3,2.5,1800,3980,2,No,None,Fair,7,1800,0,12,0,98042,47.40,-122.16,"2,580.00","4,307.00",,
10/14/2017,"427,500.00",3,1,1480,4200,1.5,No,None,Fair,7,1480,0,93,0,98122,47.61,-122.30,"1,460.00","3,600.00",,
5/14/2017,"400,000.00",3,1,1040,6250,1,No,None,Fair,7,1040,0,76,0,98136,47.55,-122.39,"1,770.00","6,250.00",,
6/14/2017,"675,000.00",3,3.5,2300,5611,1,No,None,Fair,8,2300,0,14,0,98053,47.71,-122.03,"2,170.00","5,926.00",,
2/15/2016,"350,000.00",3,1,2480,8906,1,No,None,Fair,7,1240,1240,49,0,98118,47.54,-122.29,"1,800.00","8,906.00",,
11/14/2017,"385,000.00",4,1.75,1970,10358,1,No,None,Fair,8,1540,430,41,0,98028,47.77,-122.26,"1,900.00","10,358.00",,
7/14/2017,"525,000.00",2,1.75,1530,3503,1,No,Once,Good,7,830,700,102,0,98119,47.64,-122.37,"1,280.00","1,531.00",,
1/15/2016,"315,000.00",2,1,970,18557,1,No,None,Fair,6,970,0,79,0,98146,47.51,-122.37,"1,150.00","7,200.00",,
7/14/2017,"820,000.00",4,2.5,2920,252648,2,No,None,Fair,10,2920,0,16,0,98027,47.48,-122.05,"2,180.00","71,874.00",,
4/15/2016,"205,000.00",3,1,970,7700,1,No,None,Good,7,970,0,59,0,98032,47.38,-122.30,"1,160.00","8,250.00",,
12/14/2017,"500,000.00",2,1,680,5250,1,No,None,Good,6,680,0,96,0,98177,47.70,-122.36,"1,620.00","5,461.00",,
8/14/2017,"599,000.00",4,2.5,2640,6738,2,No,None,Good,8,2640,0,29,0,98029,47.58,-122.00,"2,180.00","5,782.00",,
3/15/2016,"1,129,575.00",3,4,4200,30120,2,No,Twice,Good,10,3600,600,85,0,98112,47.64,-122.31,"2,760.00","12,200.00",,
4/15/2016,"299,000.00",1,2.5,1980,7521,1,No,None,Good,7,1180,800,39,0,98055,47.43,-122.19,"1,980.00","8,000.00",,
5/14/2017,"947,500.00",3,2.75,2980,27144,1.5,Yes,Twice,Excellent,8,2180,800,101,0,98166,47.45,-122.38,"1,890.00","12,514.00",,
6/14/2017,"385,000.00",3,3.25,1630,1677,3,No,None,Fair,8,1630,0,11,0,98133,47.70,-122.35,"1,220.00","1,677.00",,
8/14/2017,"639,950.00",2,1.75,1780,4520,1,No,None,Excellent,7,890,890,93,0,98116,47.58,-122.40,"1,560.00","4,520.00",,
11/14/2017,"824,000.00",2,1,1210,8400,1,No,None,Fair,8,780,430,18,0,98199,47.65,-122.39,"1,860.00","6,000.00",,
6/14/2017,"199,950.00",3,1,1010,7245,1,No,None,Fair,7,1010,0,49,0,98003,47.33,-122.31,"1,300.00","8,236.00",,
4/15/2016,"1,010,000.00",3,2.5,2570,5000,1,No,None,Good,8,1480,1090,78,0,98105,47.66,-122.29,"2,420.00","5,484.00",,
4/15/2016,"950,000.00",4,2.25,2770,5320,2,No,Once,Fair,9,2440,330,5,0,98136,47.53,-122.39,"2,100.00","6,011.00",,
9/14/2017,"822,000.00",3,2.5,2290,9158,2,No,None,Good,8,2290,0,34,0,98006,47.55,-122.14,"2,210.00","9,588.00",,
11/14/2017,"473,600.00",4,1.5,1780,8400,1,No,None,Fair,7,1080,700,49,0,98136,47.52,-122.39,"1,660.00","8,400.00",,
2/15/2016,"490,000.00",5,2,2150,4500,1.5,No,None,Fair,8,2150,0,80,0,98116,47.56,-122.39,"1,300.00","4,500.00",,
5/14/2017,"245,000.00",3,1.75,1920,9306,1,No,None,Fair,7,1000,920,34,0,98001,47.33,-122.27,"1,860.00","8,458.00",,
8/14/2017,"199,000.00",4,1,1220,11730,1,No,None,Good,7,1220,0,58,0,98001,47.32,-122.28,"1,270.00","9,520.00",,
5/14/2017,"1,129,575.00",3,3,2960,5500,2,No,Twice,Fair,10,2440,520,81,1990,98199,47.64,-122.40,"2,960.00","5,876.00",,
10/14/2017,"418,000.00",3,1.75,1500,19113,1,No,None,Fair,7,1500,0,34,0,98014,47.70,-121.92,"1,820.00","18,151.00",,
3/15/2016,"450,000.00",7,3.5,2830,8625,1,No,None,Good,8,1830,1000,61,0,98133,47.75,-122.36,"1,570.00","8,400.00",,
7/14/2017,"280,000.00",3,2.5,1580,7000,2,No,None,Fair,8,1580,0,26,0,98030,47.37,-122.17,"2,110.00","7,062.00",,
3/15/2016,"273,000.00",3,2.25,1230,11601,1,No,None,Good,7,910,320,26,0,98022,47.20,-121.99,"1,820.00","8,465.00",,
5/14/2017,"549,000.00",4,2.5,2910,6338,2,No,None,Fair,8,2910,0,10,0,98059,47.48,-122.13,"2,500.00","5,877.00",,
6/14/2017,"913,888.00",5,2.25,2370,15512,2,No,None,Good,9,2370,0,37,0,98006,47.56,-122.15,"2,380.00","15,100.00",,
7/14/2017,"689,888.00",4,2.25,1930,3500,1.5,No,None,Excellent,8,1540,390,102,0,98122,47.62,-122.29,"1,800.00","5,000.00",,
12/14/2017,"305,000.00",4,2,1780,5043,1,No,None,Fair,7,870,910,25,0,98133,47.70,-122.34,"1,350.00","5,044.00",,
5/14/2017,"602,500.00",4,2.5,2760,6850,2,No,None,Fair,9,2760,0,19,0,98056,47.53,-122.19,"2,640.00","9,803.00",,
4/15/2016,"355,000.00",2,1.75,1620,3640,1,No,None,Fair,7,900,720,89,0,98108,47.54,-122.30,"1,590.00","5,538.00",,
8/14/2017,"756,000.00",3,2.5,2160,7525,2,No,None,Fair,9,2160,0,32,0,98052,47.66,-122.15,"2,470.00","7,941.00",,
4/15/2016,"289,950.00",4,2.25,2190,6906,1,No,None,Good,7,1040,1150,41,0,98023,47.32,-122.37,"1,250.00","6,440.00",,
5/14/2017,"800,000.00",3,2.5,3240,7857,2,No,None,Fair,10,3240,0,24,0,98075,47.59,-122.04,"2,970.00","7,857.00",,
12/14/2017,"403,000.00",2,1,720,3255,1,No,None,Good,6,720,0,113,0,98103,47.68,-122.35,"1,430.00","3,170.00",,
4/15/2016,"350,000.00",3,2.25,1410,1340,2,No,None,Fair,8,1370,40,51,0,98008,47.61,-122.11,"1,730.00","2,748.00",,
3/15/2016,"1,129,575.00",5,3.5,2980,5100,2,No,None,Fair,10,2370,610,3,0,98115,47.68,-122.30,"1,780.00","5,100.00",,
9/14/2017,"525,126.00",5,2.25,1950,8025,1,No,Twice,Fair,7,1150,800,58,0,98008,47.62,-122.11,"1,780.00","8,560.00",,
8/14/2017,"241,450.00",3,1,1100,8138,1,No,None,Fair,7,1100,0,69,0,98155,47.74,-122.33,"1,440.00","8,131.00",,
1/15/2016,"320,000.00",3,1.5,1400,9087,1,No,None,Fair,7,1400,0,64,0,98133,47.77,-122.34,"1,490.00","8,380.00",,
10/14/2017,"234,000.00",4,2,1710,7455,1,No,None,Fair,7,1030,680,43,0,98031,47.40,-122.17,"1,710.00","7,350.00",,
11/14/2017,"441,000.00",5,2.5,2000,3600,1,No,None,Fair,6,1150,850,31,0,98144,47.60,-122.30,"1,410.00","3,600.00",,
3/15/2016,"474,500.00",5,2.5,2000,3600,1,No,None,Fair,6,1150,850,31,0,98144,47.60,-122.30,"1,410.00","3,600.00",,
4/15/2016,"705,000.00",3,1,1440,2618,1.5,No,None,Good,7,1440,0,112,0,98103,47.66,-122.34,"1,850.00","3,990.00",,
4/15/2016,"517,500.00",4,2.5,1520,3370,2,No,None,Fair,8,1520,0,24,0,98029,47.57,-122.00,"1,860.00","4,486.00",,
6/14/2017,"142,500.00",4,0.75,1440,13300,1,No,None,Fair,6,1440,0,70,0,98166,47.48,-122.34,"1,460.00","11,100.00",,
11/14/2017,"310,000.00",2,1.5,1010,10005,2,No,None,Fair,7,1010,0,37,0,98056,47.51,-122.19,"1,210.00","7,794.00",,
10/14/2017,"749,500.00",4,2.5,2440,9727,2,No,None,Fair,9,2440,0,31,0,98052,47.66,-122.13,"2,370.00","11,503.00",,
4/15/2016,"360,000.00",5,3,2480,7200,1,No,None,Fair,7,1560,920,19,0,98188,47.46,-122.28,"1,910.00","9,432.00",,
11/14/2017,"267,500.00",3,1,1090,22080,1,No,None,Excellent,7,1090,0,51,0,98038,47.40,-121.96,"1,590.00","19,457.00",,
10/14/2017,"290,000.00",3,1,1480,32700,1,No,None,Good,6,1380,100,76,0,98168,47.49,-122.33,"1,500.00","22,600.00",,
11/14/2017,"850,000.00",5,2.5,2800,11325,1,No,None,Good,8,1400,1400,48,0,98005,47.62,-122.17,"2,510.00","13,700.00",,
10/14/2017,"815,000.00",4,1.75,1820,4500,1.5,No,None,Fair,8,1820,0,97,0,98119,47.64,-122.36,"1,870.00","3,600.00",,
1/15/2016,"1,129,575.00",5,4,5840,11652,2,No,Once,Fair,10,4410,1430,30,0,98004,47.58,-122.20,"3,120.00","13,639.00",,
7/14/2017,"1,129,575.00",4,3.25,2980,3600,2,No,None,Fair,9,2150,830,19,0,98112,47.64,-122.28,"2,980.00","4,800.00",,
6/14/2017,"175,000.00",3,1.5,1220,7300,1,No,None,Fair,7,1220,0,45,0,98001,47.33,-122.28,"1,260.00","7,347.00",,
